-0.05121042	-0.2144197	0.13479699	-0.019337095	-0.020724	0.13327047	0.032899752	-0.018816581	0.029192846	0.14861874	0.14655413	0.037216578	-0.17569979	0.117950685	-0.112150855	-0.11442371
-0.11447663	-0.19516712	0.10570152	-0.113529935	0.099738546	0.18458731	0.00090226653	-0.040012464	0.06276965	0.0745015	0.05572752	0.022826735	-0.15189058	0.14801246	-0.054113533	-0.089894496
-0.22310284	-0.029458433	-0.10095659	-0.2115037	0.20239049	0.20674229	-0.11673976	-0.17804001	0.23029312	-0.095443904	-0.111806616	-0.12686732	0.038856838	0.26786724	0.09374874	0.023029467
-0.0796728	-0.18895377	0.04178917	-0.09082643	0.0747602	0.2166192	-0.04324197	-0.07506294	0.090283304	0.039894767	0.09248516	0.0294073	-0.166661	0.198274	-0.056955762	-0.11981329
-0.09178002	-0.19008222	0.0206566	-0.14077201	0.111348905	0.16375373	-0.03502649	-0.12841979	0.15801682	0.065339334	0.016388474	-0.07394486	-0.07735639	0.22820461	0.032560315	-0.08928233
-0.025154412	-0.20673622	0.11099682	0.021522135	-0.034367226	0.0992975	0.025925456	0.031229684	-0.020208776	0.101987265	0.040098593	0.11404005	-0.083867125	0.056862205	-0.06698336	-0.16279827
-0.14903224	-0.102137595	-0.051260762	-0.11222613	0.15097353	0.22120957	-0.06774989	-0.08355688	0.17199488	0.009232317	-0.034670148	-0.11840741	-0.092181474	0.149407	0.020011641	-0.031305842
-0.12833376	-0.13113622	-0.04587789	-0.17064275	0.10000838	0.18288209	-0.12298568	-0.045575302	0.09660089	0.033647705	0.016592357	-0.075222574	-0.033366524	0.20575634	0.04660874	-0.07409017
-0.19713189	-0.033289786	-0.11793052	-0.23482831	0.18279646	0.2814938	-0.12084331	-0.11559414	0.15571919	-0.1314446	-0.144234	-0.114747025	0.053400908	0.28097233	0.112945	0.051026594
-0.062275995	-0.08165194	0.0119974855	-0.065172054	0.10056254	0.14339946	-0.08640429	-0.07329715	0.10267801	0.016482955	-0.05768952	-0.07526847	0.027875325	0.15979318	0.05246939	-0.041961968
0.09751547	-0.17181447	0.16614805	0.084771775	-0.046744388	0.018324874	0.11131037	0.14956048	-0.009815279	0.1133284	0.1866573	0.10493714	-0.19097742	0.0020196058	-0.09487661	-0.20769458
-0.054917015	-0.11937386	0.051756207	-0.06473959	0.079132386	0.13617964	-0.032547753	-0.037021857	0.06075114	0.06307125	0.07499616	-0.018560698	-0.06000642	0.09942872	-0.05157812	-0.0939418
0.052367084	-0.20655356	0.11070946	0.09628483	-0.041656975	-0.034867924	0.13634807	0.03970577	-0.055077597	0.14876074	0.17131846	0.14729983	-0.14098682	-5.99795e-06	-0.1146477	-0.11580661
-0.08470156	-0.024157904	-0.0066766026	-0.19953224	0.16383797	0.23292857	-0.0723267	-0.071494065	0.11520636	-0.0034992145	-0.046558525	-0.115821466	0.029395211	0.19847758	0.025143698	0.0135247
-0.01891948	-0.2283467	0.044967413	-0.03187639	0.0043418435	0.1797477	0.003919234	-0.03964042	0.08729335	0.106887355	0.08331336	0.025194138	-0.11775882	0.08200878	-0.09976013	-0.15653141
-0.07362256	-0.10291663	0.036054943	-0.13380893	0.109662525	0.1979945	-0.02246637	-0.06688375	0.049675528	0.039251003	0.03349265	0.006297133	-0.09034522	0.10042437	-0.011980426	-0.03145403
0.008462943	-0.120943695	0.13592976	0.08597361	0.006985102	0.015464062	0.092429124	0.07547924	-0.030325474	0.12321585	0.061566703	0.047723074	-0.07770446	-0.022724532	-0.06609361	-0.067979224
-0.025310867	-0.10998558	0.08768503	-0.018387271	-0.029594	0.098843984	0.09118682	0.07366043	0.02444398	0.08692371	0.041132797	0.031056311	-0.112631015	0.092084676	-0.09309345	-0.113879986
-0.03816538	-0.11171199	-0.013420125	-0.05932718	0.045926195	0.16567563	-0.009589509	-0.06294795	0.098288305	0.067505196	0.068209715	-0.04319417	-0.051020667	0.15845868	-0.029529005	-0.09069258
-0.07119047	-0.2232272	0.10784193	-0.07810154	0.056984045	0.21719803	0.042898446	-0.022484472	0.10367218	0.058238138	0.07835907	0.046254303	-0.13687107	0.15534692	-0.0643953	-0.094889455
0.078046426	-0.22462754	0.13063268	0.1529705	-0.107735135	-0.073165976	0.13654464	0.11541183	-0.110661164	0.17944404	0.1374949	0.106369294	-0.12837233	-0.067057066	-0.09937093	-0.20033246
-0.26035008	0.21236366	-0.19154571	-0.29026288	0.29441717	0.30034497	-0.2409786	-0.24822275	0.2631006	-0.1765315	-0.20501529	-0.25192595	0.1968828	0.26780683	0.19188502	0.19899845
0.022996083	-0.08324255	0.052676886	-0.03918276	0.012867559	0.058209196	0.036631595	0.040289752	0.059051868	0.09994878	0.011701021	0.07206038	-0.048353884	0.056523625	-0.019900361	-0.050640784
-0.1308703	-0.026668698	-0.06592379	-0.12947066	0.096722946	0.1550028	-0.12857947	-0.15136543	0.1281399	-0.050023515	-0.075119175	-0.10337032	0.026309889	0.13345213	0.08727903	-0.006725183
0.062371306	-0.16682218	0.1410391	0.0943408	-0.048947096	-0.0051732208	0.087985255	0.08806752	-0.114796095	0.14618233	0.13789575	0.120533004	-0.11236383	-0.051323626	-0.14954425	-0.096522175
0.13450548	-0.21416003	0.19068421	0.17442496	-0.13356851	-0.15559645	0.18915336	0.17850333	-0.12024124	0.1408043	0.16069624	0.11791158	-0.18293491	-0.09547856	-0.16956045	-0.19365379
-0.14764468	0.02020344	-0.07780616	-0.14309393	0.0542513	0.16224235	-0.046199888	-0.10760967	0.06978422	-0.08577469	-0.022779234	-0.10637059	0.006653627	0.11781348	0.025228526	-0.013433422
-0.08723545	-0.12598768	0.010085457	-0.12360335	0.082056865	0.17203127	0.0022446448	-0.086037114	0.047805376	0.009820031	0.013795351	-0.02192704	-0.047553178	0.13723674	-0.03487224	-0.05500231
-0.16921538	0.045136154	-0.12556021	-0.109521985	0.17506437	0.19250591	-0.12857175	-0.11501254	0.17444041	-0.101216584	-0.11918454	-0.13260141	0.027276348	0.22275837	0.13504252	0.02190704
0.05223481	-0.22264732	0.08390405	0.10447752	-0.09350675	0.037723802	0.09440718	0.09218389	-0.05547929	0.12240589	0.15046853	0.080923535	-0.14652254	-0.0117199505	-0.12334562	-0.13073781
-0.042742714	-0.17603388	0.013234793	-0.05951673	0.060991265	0.060441013	-0.024903314	-0.03192438	0.0077622677	0.024321329	0.09635968	-0.0126055265	-0.060743652	0.09753683	-0.057274297	-0.06482431
-0.025308419	-0.12404168	0.085551634	-0.0025811691	-0.03987871	0.12962599	0.04177233	0.03118866	-0.0022320072	0.102039434	0.052334547	0.023592707	-0.07204476	0.024270477	-0.05130321	-0.108093165
-0.021734413	-0.18957333	0.09671211	-0.017944146	0.003995504	0.086194366	0.05695933	0.013706416	0.0037521985	0.12823239	0.15742297	0.04975478	-0.15910938	0.029800253	-0.056209456	-0.13883826
0.079648025	-0.14092463	0.10987919	0.15081754	-0.1380757	-0.073273085	0.17152426	0.108336344	-0.10253775	0.19474481	0.12623484	0.19586267	-0.19102679	-0.0989673	-0.17112093	-0.12186202
-0.07086854	-0.018222146	-0.053222585	-0.092917286	0.12637976	0.19825019	-0.11259676	-0.061018575	0.15662663	-0.078359246	-0.034729455	-0.10332907	0.027944274	0.19191527	0.08488898	0.0060050394
-0.12271975	-0.12963453	0.008625496	-0.11497498	0.07785596	0.19893537	0.0011002709	-0.09760383	0.12018834	0.03088756	0.014635229	0.00072423543	-0.10333292	0.10958243	0.0075012916	-0.062841766
0.02982446	-0.1574259	0.16082391	0.09058774	-0.056036282	-0.037151765	0.10784063	0.09943733	-0.06835242	0.15140432	0.105146915	0.08366347	-0.12204624	-0.048614774	-0.1446909	-0.09970518
0.10739208	-0.20402202	0.15546879	0.06706122	-0.093248375	-0.037953373	0.14162876	0.069331944	-0.11598714	0.1803055	0.114970714	0.1568803	-0.13530496	-0.07750275	-0.09150339	-0.1295197
-0.099271834	-0.035064023	-0.01594311	-0.088050246	0.08269405	0.15547197	-0.02320553	-0.05690074	0.09639078	-0.042811334	-0.034580607	-0.07439373	-0.00392439	0.060407944	0.017717177	0.010189546
0.19303419	-0.22190647	0.174851	0.20444863	-0.19982089	-0.124157995	0.2092464	0.22170435	-0.13460794	0.16787046	0.19945438	0.21634977	-0.16953965	-0.18494914	-0.21355882	-0.21122308
0.11707231	-0.15741071	0.101283684	0.13518831	-0.12287476	-0.10491342	0.084971935	0.13642189	-0.050987333	0.102976575	0.11453651	0.09210987	-0.0857315	-0.05653711	-0.15279187	-0.07511732
0.013061995	-0.083883315	0.041509926	-0.019960316	0.055642482	0.13049445	0.0036646652	0.02290417	-0.0004114819	-0.007747542	0.07084975	-0.0011329424	-0.0964499	0.08927157	-0.023718094	-0.10593764
-0.08663344	0.00964999	-0.030756526	-0.12053393	0.08090858	0.16726613	-0.040857416	-0.0987643	0.12600164	-0.03005533	0.001912284	-0.11514219	0.024840927	0.1267159	0.10458272	-0.034560494
0.075015	-0.22489743	0.12588143	0.16781344	-0.14042857	-0.06091399	0.10535446	0.09963709	-0.0776761	0.16703796	0.16091259	0.19260065	-0.18270645	-0.07793597	-0.105343856	-0.15907995
0.031517703	-0.13126549	0.07921454	0.08273905	-0.07740343	-0.06911203	0.06859167	0.10166569	-0.111988485	0.12314439	0.082792714	0.1511983	-0.13296784	-0.08094591	-0.13979918	-0.09019224
